"Domain","Base Domain","URL","Branch","Agency","State","Redirect","Sources","Compliant with M-15-13 and BOD 18-01","Enforces HTTPS","Strict Transport Security (HSTS)","Free of RC4/3DES and SSLv2/SSLv3","3DES","RC4","SSLv2","SSLv3","Preloaded"
"tekniskmuseum.no","tekniskmuseum.no","https://tekniskmuseum.no","","Stiftelsen Norsk Teknisk Museum","","No","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"tekniskmuseumsbutikk.no","tekniskmuseumsbutikk.no","http://tekniskmuseumsbutikk.no","","Stiftelsen Norsk Teknisk Museum","","Yes","dotgov","No","No","No","","","","","","No"
"tekniskmuseumshop.no","tekniskmuseumshop.no","http://tekniskmuseumshop.no","","Stiftelsen Norsk Teknisk Museum","","Yes","dotgov","No","No","No","","","","","","No"
"teknologi.no","teknologi.no","http://teknologi.no","","Høgskolen I Buskerud og Vestfold","","Yes","dotgov","No","No","No","","","","","","No"
"teknovest.no","teknovest.no","http://teknovest.no","","Universitetet I Bergen","","No","dotgov","No","No","No","","","","","","No"
"tele-priser.no","tele-priser.no","http://tele-priser.no","","Nasjonal Kommunikasjonsmyndighet","","Yes","dotgov","No","No","No","","","","","","No"
"telemarkskilder.no","telemarkskilder.no","https://www.telemarkskilder.no","","Høgskolen I Telemark","","No","dotgov","No","Yes","No","No","Yes","Yes","No","No","No"
"telemed.no","telemed.no","http://telemed.no","","Universitetssykehuset Nord-Norge Hf","","Yes","dotgov","No","No","No","","","","","","No"
"telemedicine.no","telemedicine.no","http://telemedicine.no","","Universitetssykehuset Nord-Norge Hf","","Yes","dotgov","No","No","No","Yes","No","No","No","No","No"
"telepris.no","telepris.no","http://telepris.no","","Nasjonal Kommunikasjonsmyndighet","","Yes","dotgov","No","No","No","","","","","","No"
"telepriser.no","telepriser.no","http://telepriser.no","","Nasjonal Kommunikasjonsmyndighet","","Yes","dotgov","No","No","No","","","","","","No"
"tell-us.no","tell-us.no","http://tell-us.no","","Norges Forskningsråd","","Yes","dotgov","No","No","No","","","","","","No"
"temakart-rogaland.no","temakart-rogaland.no","https://www.temakart-rogaland.no","","Fylkesmannen I Rogaland","","No","dotgov","No","Yes","No","No","Yes","No","No","No","No"
"tenkuniverselt.no","tenkuniverselt.no","http://www.tenkuniverselt.no","","Direktoratet For Byggkvalitet","","No","dotgov","No","No","No","","","","","","No"
"terma.no","terma.no","http://terma.no","","Helse Bergen Hf","","Yes","dotgov","No","No","No","","","","","","No"
"termbanken.no","termbanken.no","http://www.termbanken.no","","Språkrådet","","No","dotgov","No","No","No","","","","","","No"
"termdist.no","termdist.no","http://termdist.no","","Norges Handelshøyskole","","Yes","dotgov","No","No","No","","","","","","No"
"terningen-nettverk.no","terningen-nettverk.no","https://terningen-nettverk.no","","Høgskolen I Hedmark","","No","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"terningeninnovasjon.no","terningeninnovasjon.no","http://terningeninnovasjon.no","","Høgskolen I Hedmark","","No","dotgov","No","No","No","","","","","","No"
"terningennettverk.no","terningennettverk.no","http://terningennettverk.no","","Høgskolen I Hedmark","","Yes","dotgov","No","No","No","","","","","","No"
"test-shiprep.no","test-shiprep.no","http://www.test-shiprep.no","","Kystverket Vest","","Yes","dotgov","No","No","No","","","","","","No"
"tetrahand.no","tetrahand.no","http://tetrahand.no","","Helse Bergen Hf","","Yes","dotgov","No","No","No","","","","","","No"
"thechoicelab.no","thechoicelab.no","http://thechoicelab.no","","Norges Handelshøyskole","","Yes","dotgov","No","No","No","","","","","","No"
"tickless.no","tickless.no","http://tickless.no","","Nibio - Norsk Institutt For Bioøkonomi","","Yes","dotgov","No","No","No","Yes","No","No","No","No","No"
"tilsynetforskinnegaaendetransport.no","tilsynetforskinnegaaendetransport.no","http://tilsynetforskinnegaaendetransport.no","","Statens Jernbanetilsyn","","Yes","dotgov","No","No","No","Yes","No","No","No","No","No"
"tilsynetforskinnegaendetransport.no","tilsynetforskinnegaendetransport.no","http://tilsynetforskinnegaendetransport.no","","Statens Jernbanetilsyn","","Yes","dotgov","No","No","No","Yes","No","No","No","No","No"
"tilsynsmelding.no","tilsynsmelding.no","http://tilsynsmelding.no","","Statens Helsetilsyn","","No","dotgov","No","No","No","","","","","","No"
"tiltannlegen.no","tiltannlegen.no","http://tiltannlegen.no","","Forbrukerrådet","","No","dotgov","No","No","No","","","","","","No"
"tindhogskole.no","tindhogskole.no","http://tindhogskole.no","","Høgskolen I Buskerud og Vestfold","","No","dotgov","No","No","No","","","","","","No"
"tinduniversitet.no","tinduniversitet.no","http://tinduniversitet.no","","Høgskolen I Buskerud og Vestfold","","No","dotgov","No","No","No","","","","","","No"
"tinnitus.no","tinnitus.no","http://www.tinnitus.no","","Sørlandet Sykehus Hf","","No","dotgov","No","No","No","","","","","","No"
"tivolitilsyn.no","tivolitilsyn.no","http://tivolitilsyn.no","","Statens Jernbanetilsyn","","Yes","dotgov","No","No","No","Yes","No","No","No","No","No"
"tivolitilsynet.no","tivolitilsynet.no","http://tivolitilsynet.no","","Statens Jernbanetilsyn","","Yes","dotgov","No","No","No","Yes","No","No","No","No","No"
"tjaeleme.no","tjaeleme.no","http://www.tjaeleme.no","","Sàmi Allaskuvla Samisk Høgskole","","Yes","dotgov","No","No","No","No","Yes","No","No","No","No"
"tks2.no","tks2.no","http://tks2.no","","Statped","","No","dotgov","No","No","No","","","","","","No"
"tlu.no","tlu.no","http://www.tlu.no","","Høgskolen I Nord-Trøndelag","","Yes","dotgov","No","No","No","","","","","","No"
"tobakk.no","tobakk.no","http://tobakk.no","","Helsedirektoratet","","Yes","dotgov","No","No","No","","","","","","No"
"tobakkdreper.no","tobakkdreper.no","http://tobakkdreper.no","","Helsedirektoratet","","Yes","dotgov","No","No","No","","","","","","No"
"tobakksskaderadet.no","tobakksskaderadet.no","http://tobakksskaderadet.no","","Helsedirektoratet","","Yes","dotgov","No","No","No","","","","","","No"
"togg.no","togg.no","http://togg.no","","Helsedirektoratet","","No","dotgov","No","No","No","","","","","","No"
"togkonkurranse.no","togkonkurranse.no","http://togkonkurranse.no","","Samferdselsdepartementet","","Yes","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"togogtivolitilsyn.no","togogtivolitilsyn.no","http://togogtivolitilsyn.no","","Statens Jernbanetilsyn","","Yes","dotgov","No","No","No","Yes","No","No","No","No","No"
"togogtivolitilsynet.no","togogtivolitilsynet.no","http://togogtivolitilsynet.no","","Statens Jernbanetilsyn","","Yes","dotgov","No","No","No","Yes","No","No","No","No","No"
"togpassasjer.no","togpassasjer.no","http://togpassasjer.no","","Statens Jernbanetilsyn","","Yes","dotgov","No","No","No","Yes","No","No","No","No","No"
"togtider.no","togtider.no","http://togtider.no","","Jernbaneverket","","Yes","dotgov","No","No","No","Yes","No","No","No","No","No"
"togtilsyn.no","togtilsyn.no","http://togtilsyn.no","","Statens Jernbanetilsyn","","Yes","dotgov","No","No","No","Yes","No","No","No","No","No"
"togtilsynet.no","togtilsynet.no","http://togtilsynet.no","","Statens Jernbanetilsyn","","Yes","dotgov","No","No","No","Yes","No","No","No","No","No"
"togtivolitaubanetilsyn.no","togtivolitaubanetilsyn.no","http://togtivolitaubanetilsyn.no","","Statens Jernbanetilsyn","","Yes","dotgov","No","No","No","Yes","No","No","No","No","No"
"togtivolitaubanetilsynet.no","togtivolitaubanetilsynet.no","http://togtivolitaubanetilsynet.no","","Statens Jernbanetilsyn","","Yes","dotgov","No","No","No","Yes","No","No","No","No","No"
"tolk-ous.no","tolk-ous.no","http://tolk-ous.no","","Oslo Universitetssykehus Hf","","Yes","dotgov","No","No","No","","","","","","No"
"toll-ost.no","toll-ost.no","http://www.toll-ost.no","","Tollregion Øst-Norge","","No","dotgov","No","No","No","","","","","","No"
"toll.no","toll.no","https://www.toll.no","","Toll- og Avgiftsdirektoratet","","No","dotgov","No","Yes","No","No","Yes","No","No","No","No"
"tommeliten.no","tommeliten.no","http://tommeliten.no","","Fylkesmannen I Vestfold","","No","dotgov","No","No","No","","","","","","No"
"tonsbergpakken.no","tonsbergpakken.no","http://www.tonsbergpakken.no","","Statens Vegvesen","","Yes","dotgov","No","No","No","","","","","","No"
"topobio.no","topobio.no","http://www.topobio.no","","Universitetet I Oslo","","Yes","dotgov","No","No","No","","","","","","No"
"toposvalbard.no","toposvalbard.no","http://www.toposvalbard.no","","Norsk Polarinstitutt","","Yes","dotgov","No","No","No","","","","","","No"
"totalforsvaret.no","totalforsvaret.no","http://totalforsvaret.no","","Direktoratet For Samfunnssikkerhet og Beredskap (Dsb)","","Yes","dotgov","No","No","No","","","","","","No"
"tracrevenues.no","tracrevenues.no","http://tracrevenues.no","","Norges Teknisk-Naturvitenskapelige Universitet Ntnu","","No","dotgov","No","No","No","","","","","","No"
"tradlab.no","tradlab.no","http://tradlab.no","","Norsk Folkemuseum","","Yes","dotgov","No","No","No","Yes","No","No","No","No","No"
"trafikkgarden.no","trafikkgarden.no","http://trafikkgarden.no","","Statens Vegvesen","","No","dotgov","No","No","No","","","","","","No"
"trafikkmeldinger.no","trafikkmeldinger.no","http://www.trafikkmeldinger.no","","Statens Vegvesen","","Yes","dotgov","No","No","No","","","","","","No"
"trafikksentral.no","trafikksentral.no","http://trafikksentral.no","","Kystverket","","No","dotgov","No","No","No","","","","","","No"
"trafikkverket.no","trafikkverket.no","http://www.trafikkverket.no","","Statens Vegvesen","","Yes","dotgov","No","No","No","","","","","","No"
"trafikkvesen.no","trafikkvesen.no","http://www.trafikkvesen.no","","Statens Vegvesen","","Yes","dotgov","No","No","No","","","","","","No"
"trafikkvesenet.no","trafikkvesenet.no","http://www.trafikkvesenet.no","","Statens Vegvesen","","Yes","dotgov","No","No","No","","","","","","No"
"trafo.no","trafo.no","http://www.trafo.no","","Universitetet I Agder","","No","dotgov","No","No","No","Yes","No","No","No","No","No"
"transnova.no","transnova.no","http://transnova.no","","Enova Sf","","No","dotgov","No","No","No","","","","","","No"
"transportetat.no","transportetat.no","http://www.transportetat.no","","Statens Vegvesen","","Yes","dotgov","No","No","No","","","","","","No"
"transportetaten.no","transportetaten.no","http://www.transportetaten.no","","Statens Vegvesen","","Yes","dotgov","No","No","No","","","","","","No"
"transportklagenemnda.no","transportklagenemnda.no","http://transportklagenemnda.no","","Samferdselsdepartementet","","Yes","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"transportreform.no","transportreform.no","http://transportreform.no","","Samferdselsdepartementet","","Yes","dotgov","No","No","No","","","","","","No"
"transportreforma.no","transportreforma.no","http://transportreforma.no","","Samferdselsdepartementet","","Yes","dotgov","No","No","No","","","","","","No"
"transportreformen.no","transportreformen.no","http://transportreformen.no","","Samferdselsdepartementet","","Yes","dotgov","No","No","No","","","","","","No"
"transportsikkerhet.no","transportsikkerhet.no","http://www.transportsikkerhet.no","","Statens Havarikommisjon For Transport","","Yes","dotgov","No","No","No","","","","","","No"
"transporttilsyn.no","transporttilsyn.no","http://transporttilsyn.no","","Statens Jernbanetilsyn","","Yes","dotgov","No","No","No","Yes","No","No","No","No","No"
"transporttilsynet.no","transporttilsynet.no","http://transporttilsynet.no","","Statens Jernbanetilsyn","","Yes","dotgov","No","No","No","Yes","No","No","No","No","No"
"transportverket.no","transportverket.no","http://www.transportverket.no","","Statens Vegvesen","","Yes","dotgov","No","No","No","","","","","","No"
"transportvesen.no","transportvesen.no","http://www.transportvesen.no","","Statens Vegvesen","","Yes","dotgov","No","No","No","","","","","","No"
"transportvesenet.no","transportvesenet.no","http://www.transportvesenet.no","","Statens Vegvesen","","Yes","dotgov","No","No","No","","","","","","No"
"tredriver.no","tredriver.no","http://www.tredriver.no","","Innovasjon Norge","","Yes","dotgov","No","No","No","","","","","","No"
"treet.no","treet.no","http://treet.no","","Kirkerådet","","No","dotgov","No","No","No","","","","","","No"
"treningskontakt.no","treningskontakt.no","http://treningskontakt.no","","Helse Førde Hf","","No","dotgov","No","No","No","","","","","","No"
"trillemarkarollagsfjell.no","trillemarkarollagsfjell.no","http://www.trillemarkarollagsfjell.no","","Fylkesmannen I Buskerud","","No","dotgov","No","No","No","","","","","","No"
"tro.no","tro.no","http://tro.no","","Kirkerådet","","No","dotgov","No","No","No","","","","","","No"
"tromsokonservatorium.no","tromsokonservatorium.no","http://www.tromsokonservatorium.no","","Universitetet I Tromsø - Norges Arktiske Universitet","","Yes","dotgov","No","No","No","","","","","","No"
"tromsomuseum.no","tromsomuseum.no","http://tromsomuseum.no","","Universitetet I Tromsø - Norges Arktiske Universitet","","Yes","dotgov","No","No","No","","","","","","No"
"tromsostudent.no","tromsostudent.no","http://www.tromsostudent.no","","Universitetet I Tromsø - Norges Arktiske Universitet","","Yes","dotgov","No","No","No","","","","","","No"
"tromsosykehus.no","tromsosykehus.no","http://tromsosykehus.no","","Universitetssykehuset Nord-Norge Hf","","Yes","dotgov","No","No","No","","","","","","No"
"tromsoundersokelsen.no","tromsoundersokelsen.no","http://tromsoundersokelsen.no","","Universitetet I Tromsø - Norges Arktiske Universitet","","Yes","dotgov","No","No","No","","","","","","No"
"trondelag-teater.no","trondelag-teater.no","http://trondelag-teater.no","","Trøndelag Teater AS","","No","dotgov","No","No","No","No","Yes","No","No","No","No"
"trondelagteater.no","trondelagteater.no","http://trondelagteater.no","","Trøndelag Teater AS","","Yes","dotgov","No","No","No","","","","","","No"
"trondheimskonferansen.no","trondheimskonferansen.no","http://trondheimskonferansen.no","","Miljødirektoratet","","No","dotgov","No","No","No","","","","","","No"
"trondheimspolitiet.no","trondheimspolitiet.no","http://trondheimspolitiet.no","","Sør-Trøndelag Politidistrikt","","No","dotgov","No","No","No","","","","","","No"
"trs.dep.no","trs.dep.no","http://trs.dep.no","","","","No","dotgov","No","No","No","","","","","","No"
"trygderetten.no","trygderetten.no","http://www.trygderetten.no","","Trygderetten","","No","dotgov","No","No","No","","","","","","No"
"trygg-bruk.no","trygg-bruk.no","http://trygg-bruk.no","","Medietilsynet","","Yes","dotgov","No","No","No","Yes","No","No","No","No","No"
"tryggbruk.no","tryggbruk.no","http://tryggbruk.no","","Medietilsynet","","Yes","dotgov","No","No","No","Yes","No","No","No","No","No"
"trygtframsammen.no","trygtframsammen.no","http://www.trygtframsammen.no","","Statens Vegvesen","","Yes","dotgov","No","No","No","","","","","","No"
"trygtfremsammen.no","trygtfremsammen.no","http://www.trygtfremsammen.no","","Statens Vegvesen","","Yes","dotgov","No","No","No","","","","","","No"
"tsb.no","tsb.no","http://tsb.no","","Oslo Universitetssykehus Hf","","Yes","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"tso.no","tso.no","http://tso.no","","Trondheim Symfoniorkester","","No","dotgov","No","No","No","","","","","","No"
"ttilsyn.no","ttilsyn.no","http://ttilsyn.no","","Statens Jernbanetilsyn","","Yes","dotgov","No","No","No","Yes","No","No","No","No","No"
"ttilsynet.no","ttilsynet.no","http://ttilsynet.no","","Statens Jernbanetilsyn","","Yes","dotgov","No","No","No","Yes","No","No","No","No","No"
"ttnor.no","ttnor.no","http://www.ttnor.no","","Høgskolen I Østfold","","Yes","dotgov","No","No","No","","","","","","No"
"tuc.no","tuc.no","http://www.tuc.no","","Høgskolen I Telemark","","Yes","dotgov","No","No","No","","","","","","No"
"turistveg.no","turistveg.no","http://www.turistveg.no","","Statens Vegvesen","","Yes","dotgov","No","No","No","","","","","","No"
