"Domain","Base Domain","URL","Branch","Agency","State","Redirect","Sources","Compliant with M-15-13 and BOD 18-01","Enforces HTTPS","Strict Transport Security (HSTS)","Free of RC4/3DES and SSLv2/SSLv3","3DES","RC4","SSLv2","SSLv3","Preloaded"
"fruktbarehardanger.no","fruktbarehardanger.no","http://fruktbarehardanger.no","","Hardangerrådet Iks","Hordaland","Yes","dotgov","No","No","No","","","","","","No"
"frydenlund.gs.bu.no","frydenlund.gs.bu.no","http://www.frydenlund.gs.bu.no","","Røyken Kommune","Buskerud","Yes","dotgov","No","No","No","","","","","","No"
"fs-rust.no","fs-rust.no","https://fs-rust.no","","Universitetet I Oslo","","No","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"fsat.no","fsat.no","http://fsat.no","","Universitetet I Oslo","","Yes","dotgov","No","No","No","","","","","","No"
"fsmk.no","fsmk.no","http://fsmk.no","","Forsvaret","","Yes","dotgov","No","No","No","","","","","","No"
"fsweb.no","fsweb.no","https://fsweb.no","","Universitetet I Oslo","","No","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"ft.dep.no","ft.dep.no","http://www.ft.dep.no","","","","No","dotgov","No","No","No","","","","","","No"
"ftd.no","ftd.no","https://www.ftd.no","","Arbeidstilsynet","","No","dotgov","No","No","No","","","","","","No"
"ftf.no","ftf.no","http://ftf.no","","Folketrygdfondet","","Yes","dotgov","No","No","No","","","","","","No"
"fubhg.no","fubhg.no","http://www.fubhg.no","","Foreldreutvalget For Grunnopplæring","","No","dotgov","No","No","No","","","","","","No"
"fug.no","fug.no","http://www.fug.no","","Kunnskapsdepartementet","","No","dotgov","No","No","No","","","","","","No"
"fuge.no","fuge.no","http://www.fuge.no","","Universitetet I Oslo","","Yes","dotgov","No","No","No","","","","","","No"
"fuglekamera.no","fuglekamera.no","http://www.fuglekamera.no","","Fylkesmannen I Vestfold","","No","dotgov","No","No","No","","","","","","No"
"fuglenesfjelletbarnehage.no","fuglenesfjelletbarnehage.no","http://fuglenesfjelletbarnehage.no","","Hammerfest Kommune","Finnmark","No","dotgov","No","No","No","","","","","","No"
"funmat.no","funmat.no","http://www.funmat.no","","Universitetet I Oslo","","No","dotgov","No","No","No","Yes","No","No","No","No","No"
"furuli-bhg.no","furuli-bhg.no","http://furuli-bhg.no","","Sogndal Kommune","Sogn og Fjordane","No","dotgov","No","No","No","","","","","","No"
"furulundenskole.no","furulundenskole.no","http://furulundenskole.no","","Mandal Kommune","Vest-Agder","No","dotgov","No","No","No","","","","","","No"
"furumo-svommehall.no","furumo-svommehall.no","http://furumo-svommehall.no","","Modum Kommune","Buskerud","No","dotgov","No","No","No","","","","","","No"
"fusa.folkebibl.no","fusa.folkebibl.no","http://www.fusa.folkebibl.no","","Fusa Kommune","Hordaland","Yes","dotgov","No","No","No","","","","","","No"
"fusa.kommune.no","fusa.kommune.no","https://www.fusa.kommune.no","","","","No","dotgov","No","Yes","No","No","Yes","No","No","No","No"
"fusarium.no","fusarium.no","http://fusarium.no","","Nibio - Norsk Institutt For Bioøkonomi","","No","dotgov","No","No","No","","","","","","No"
"fusau.no","fusau.no","http://fusau.no","","Fusa Kommune","Hordaland","No","dotgov","No","No","No","","","","","","No"
"futurenorth.no","futurenorth.no","http://futurenorth.no","","Arkitektur og Designhøgskolen I Oslo Aho","","Yes","dotgov","No","No","No","","","","","","No"
"futv.no","futv.no","http://www.futv.no","","Fredrikstad Kommune","Østfold","Yes","dotgov","No","No","No","","","","","","No"
"fyksebarnehage.no","fyksebarnehage.no","http://fyksebarnehage.no","","Kvam Kommune","Hordaland","Yes","dotgov","No","No","No","Yes","No","No","No","No","No"
"fylkesarkiv.no","fylkesarkiv.no","http://fylkesarkiv.no","","Sogn og Fjordane Fylkeskommune","Sogn og Fjordane","Yes","dotgov","No","No","No","","","","","","No"
"fylkesarkivet.no","fylkesarkivet.no","https://www.fylkesarkivet.no","","Sogn og Fjordane Fylkeskommune","Sogn og Fjordane","No","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"fylkesatlas.no","fylkesatlas.no","https://www.fylkesatlas.no","","Fylkesmannen I Sogn og Fjordane","","No","dotgov","No","Yes","No","No","Yes","No","No","No","No"
"fylkesbib.no","fylkesbib.no","http://fylkesbib.no","","Nome Kommune","Telemark","No","dotgov","No","No","No","","","","","","No"
"fylkesbiblioteksjefkollegiet.no","fylkesbiblioteksjefkollegiet.no","http://fylkesbiblioteksjefkollegiet.no","","Hordaland Fylkeskommune","Hordaland","No","dotgov","No","No","No","","","","","","No"
"fylkesfoto.no","fylkesfoto.no","http://www.fylkesfoto.no","","Interkommunalt Arkiv For Møre og Romsdal Iks","Møre og Romsdal","No","dotgov","No","No","No","","","","","","No"
"fylkesfotoarkivet.no","fylkesfotoarkivet.no","http://fylkesfotoarkivet.no","","Interkommunalt Arkiv For Møre og Romsdal Iks","Møre og Romsdal","Yes","dotgov","No","No","No","Yes","No","No","No","No","No"
"fylkeslegen.no","fylkeslegen.no","http://www.fylkeslegen.no","","Statens Helsetilsyn","","No","dotgov","No","No","No","","","","","","No"
"fylkeslegene.no","fylkeslegene.no","http://www.fylkeslegene.no","","Statens Helsetilsyn","","No","dotgov","No","No","No","","","","","","No"
"fylkesmannen.no","fylkesmannen.no","https://fylkesmannen.no","","Fylkesmannen I Sogn og Fjordane","","No","dotgov","No","Yes","Yes","No","Yes","No","No","No","No"
"fylkesnemnda.no","fylkesnemnda.no","http://fylkesnemnda.no","","Barne-, Likestillings- og Inkluderingsdepartementet","","Yes","dotgov","No","No","No","","","","","","No"
"fylkesnemndene.no","fylkesnemndene.no","https://fylkesnemndene.no","","Barne-, Ungdoms- og Familiedirektoratet","","No","dotgov","No","Yes","No","No","Yes","No","No","No","No"
"fylkesskattekontor.no","fylkesskattekontor.no","http://fylkesskattekontor.no","","Skatteetaten","","Yes","dotgov","No","No","No","Yes","No","No","No","No","No"
"fylkestrafikk.no","fylkestrafikk.no","http://fylkestrafikk.no","","Troms Fylkeskommune","Troms","Yes","dotgov","No","No","No","","","","","","No"
"fyllingsdalenmenighet.no","fyllingsdalenmenighet.no","http://fyllingsdalenmenighet.no","","Fyllingsdalen Sokn","Hordaland","No","dotgov","No","No","No","","","","","","No"
"fyresdal.kommune.no","fyresdal.kommune.no","http://fyresdal.kommune.no","","","","No","dotgov","No","No","No","","","","","","No"
"fyrmuseum.no","fyrmuseum.no","http://fyrmuseum.no","","Stiftinga Sunnmøre Museum","Møre og Romsdal","No","dotgov","No","No","No","Yes","No","No","No","No","No"
"fyrstikkfabrikken.no","fyrstikkfabrikken.no","http://fyrstikkfabrikken.no","","Oslo Kommune Utdanningsetaten","Oslo","No","dotgov","No","No","No","","","","","","No"
"fyrverkerietkultur.no","fyrverkerietkultur.no","http://fyrverkerietkultur.no","","Vestre Toten Kommune","Oppland","No","dotgov","No","No","No","","","","","","No"
"fysak-hamaroy.no","fysak-hamaroy.no","http://www.fysak-hamaroy.no","","Hamarøy Kommune","Nordland","Yes","dotgov","No","No","No","","","","","","No"
"fysak.alstahaug.no","fysak.alstahaug.no","http://fysak.alstahaug.no","","Alstahaug Kommune","Nordland","No","dotgov","No","No","No","","","","","","No"
"fysak.nord-fron.no","fysak.nord-fron.no","http://fysak.nord-fron.no","","Nord-Fron Kommune","Oppland","No","dotgov","No","No","No","","","","","","No"
"fysaksentralen.no","fysaksentralen.no","http://fysaksentralen.no","","Alstahaug Kommune","Nordland","No","dotgov","No","No","No","","","","","","No"
"fysiskprestasjon.no","fysiskprestasjon.no","http://fysiskprestasjon.no","","Norges Idrettshøgskole","","No","dotgov","No","No","No","","","","","","No"
"g-skole.no","g-skole.no","http://g-skole.no","","Levanger Kommune","Nord-Trøndelag","Yes","dotgov","No","No","No","","","","","","No"
"gaavnoes.no","gaavnoes.no","http://gaavnoes.no","","Sør-Trøndelag Fylkeskommune","Sør-Trøndelag","No","dotgov","No","No","No","","","","","","No"
"gades.no","gades.no","http://www.gades.no","","Universitetet I Bergen","","Yes","dotgov","No","No","No","","","","","","No"
"gaerhkoeveeljeme.no","gaerhkoeveeljeme.no","http://gaerhkoeveeljeme.no","","Bjørgvin Bispedøme","","No","dotgov","No","No","No","","","","","","No"
"galdu.no","galdu.no","http://galdu.no","","Galdu Kompetansesenter For Urfolks Rettigheter","","No","dotgov","No","No","No","","","","","","No"
"gallerif15.no","gallerif15.no","http://gallerif15.no","","Punkt Ø AS","Østfold","Yes","dotgov","No","No","No","","","","","","No"
"gallerisvalbard.no","gallerisvalbard.no","https://www.gallerisvalbard.no","","Longyearbyen Lokalstyre","Svalbard","No","dotgov","Yes","Yes","Yes","Yes","No","No","No","No","No"
"gamalostfestivalen.no","gamalostfestivalen.no","http://gamalostfestivalen.no","","Vik Kommune","Sogn og Fjordane","No","dotgov","No","No","No","","","","","","No"
"gamle-aker.no","gamle-aker.no","http://www.gamle-aker.no","","Gamle Aker Sokn","Oslo","No","dotgov","No","No","No","","","","","","No"
"gamlebyenoggronland.no","gamlebyenoggronland.no","http://gamlebyenoggronland.no","","Gamlebyen og Grønland Sokn","Oslo","Yes","dotgov","No","No","No","Yes","No","No","No","No","No"
"gamleglemmen.no","gamleglemmen.no","http://gamleglemmen.no","","Gamle Glemmen Sokn","Østfold","Yes","dotgov","No","No","No","","","","","","No"
"gamlehvam.no","gamlehvam.no","http://gamlehvam.no","","Stiftelsen Akershusmuseet - Kulturhistorisk Kompetansesenter og Museer.","Akershus","Yes","dotgov","No","No","No","","","","","","No"
"gamleslaktehuset.no","gamleslaktehuset.no","http://gamleslaktehuset.no","","Haugesund Kommune","Rogaland","Yes","dotgov","No","No","No","Yes","No","No","No","No","No"
"gamlestova-bhg.no","gamlestova-bhg.no","http://gamlestova-bhg.no","","Luster Kommune","Sogn og Fjordane","Yes","dotgov","No","No","No","Yes","No","No","No","No","No"
"gamlingen-festivalen.no","gamlingen-festivalen.no","http://www.gamlingen-festivalen.no","","Stavanger Natur- og Idrettsservice Kf","Rogaland","Yes","dotgov","No","No","No","Yes","No","No","No","No","No"
"gammaltff.no","gammaltff.no","http://gammaltff.no","","Fræna Kommune","Møre og Romsdal","No","dotgov","No","No","No","","","","","","No"
"gammelstua-barnehage.overhalla.no","gammelstua-barnehage.overhalla.no","http://gammelstua-barnehage.overhalla.no","","Overhalla Kommune","Nord-Trøndelag","No","dotgov","No","No","No","","","","","","No"
"gamvik.kommune.no","gamvik.kommune.no","http://gamvik.kommune.no","","","","No","dotgov","No","No","No","Yes","No","No","No","No","No"
"gand.no","gand.no","http://www.gand.no","","Gand Sokn","Rogaland","No","dotgov","No","No","No","","","","","","No"
"garantikassenforfiskere.no","garantikassenforfiskere.no","http://www.garantikassenforfiskere.no","","Garantikassen For Fiskere","","Yes","dotgov","No","No","No","","","","","","No"
"garantiordningen.no","garantiordningen.no","http://www.garantiordningen.no","","Finanstilsynet","","No","dotgov","No","No","No","","","","","","No"
"garasjesalgdagen.no","garasjesalgdagen.no","http://garasjesalgdagen.no","","Fredrikstad Kommune","Østfold","Yes","dotgov","No","No","No","Yes","No","No","No","No","No"
"gardermoenkulturpark.no","gardermoenkulturpark.no","http://gardermoenkulturpark.no","","Stiftelsen Akershusmuseet - Kulturhistorisk Kompetansesenter og Museer.","Akershus","No","dotgov","No","No","No","","","","","","No"
"gardnos-meteorittkrater.no","gardnos-meteorittkrater.no","http://gardnos-meteorittkrater.no","","Nes Kommune","Buskerud","No","dotgov","No","No","No","","","","","","No"
"gardnoskrateret.no","gardnoskrateret.no","http://gardnoskrateret.no","","Nes Kommune","Buskerud","No","dotgov","No","No","No","","","","","","No"
"gardnosmeteorittkrater.no","gardnosmeteorittkrater.no","http://gardnosmeteorittkrater.no","","Nes Kommune","Buskerud","No","dotgov","No","No","No","","","","","","No"
"gassknutepunkt.no","gassknutepunkt.no","http://www.gassknutepunkt.no","","Gassror Iks","Møre og Romsdal","Yes","dotgov","No","No","No","","","","","","No"
"gassnova.no","gassnova.no","https://www.gassnova.no","","Gassnova Sf","","No","dotgov","No","Yes","No","No","Yes","No","No","No","No"
"gassregionen.no","gassregionen.no","http://gassregionen.no","","Gassror Iks","Møre og Romsdal","Yes","dotgov","No","No","No","","","","","","No"
"gassror.no","gassror.no","http://www.gassror.no","","Gassror Iks","Møre og Romsdal","No","dotgov","No","No","No","","","","","","No"
"gat.rakkestad.no","gat.rakkestad.no","https://www.gat.rakkestad.no","","Rakkestad Kommune","Østfold","Yes","dotgov","No","Yes","No","No","Yes","Yes","No","Yes","No"
"gatami.no","gatami.no","http://www.gatami.no","","Tromsø Kommune","Troms","No","dotgov","No","No","No","","","","","","No"
"gatekryss.no","gatekryss.no","http://www.gatekryss.no","","Oslo Kommune Kulturetaten","Oslo","Yes","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"gatepresten.no","gatepresten.no","http://www.gatepresten.no","","Oslo Bispedømme","","No","dotgov","No","No","No","No","Yes","No","No","No","No"
"gaular.kommune.no","gaular.kommune.no","https://www.gaular.kommune.no","","","","No","dotgov","No","Yes","No","No","Yes","No","No","No","No"
"gauldalsregionen.no","gauldalsregionen.no","http://www.gauldalsregionen.no","","Rennebu Kommune","Sør-Trøndelag","No","dotgov","No","No","No","","","","","","No"
"gaupne-bhg.no","gaupne-bhg.no","http://gaupne-bhg.no","","Luster Kommune","Sogn og Fjordane","Yes","dotgov","No","No","No","Yes","No","No","No","No","No"
"gausdal.kommune.no","gausdal.kommune.no","http://www.gausdal.kommune.no","","","","No","dotgov","No","No","No","Yes","No","No","No","No","No"
"gausel-menighet.no","gausel-menighet.no","http://gausel-menighet.no","","Gausel Sokn","Rogaland","No","dotgov","No","No","No","","","","","","No"
"gausetangen-barnehage.no","gausetangen-barnehage.no","http://gausetangen-barnehage.no","","Holmestrand Kommune","Vestfold","No","dotgov","No","No","No","","","","","","No"
"gausetangen-skole.no","gausetangen-skole.no","http://gausetangen-skole.no","","Holmestrand Kommune","Vestfold","No","dotgov","No","No","No","","","","","","No"
"gbi.no","gbi.no","https://gbi.no","","Glåmdal Brannvesen Iks","Hedmark","No","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"gbif.no","gbif.no","http://www.gbif.no","","Universitetet I Oslo","","No","dotgov","No","No","Yes","Yes","No","No","No","No","No"
"gbm.no","gbm.no","http://gbm.no","","Stiftelsen Grimstad Bys Museer","Aust-Agder","No","dotgov","No","No","No","Yes","No","No","No","No","No"
"gceclusters.no","gceclusters.no","http://www.gceclusters.no","","Innovasjon Norge","","No","dotgov","No","No","No","","","","","","No"
"gea-norvegica.no","gea-norvegica.no","http://gea-norvegica.no","","Gea Norvegica Geopark Iks","Telemark","Yes","dotgov","No","No","No","Yes","No","No","No","No","No"
"geanor.no","geanor.no","http://geanor.no","","Gea Norvegica Geopark Iks","Telemark","Yes","dotgov","No","No","No","Yes","No","No","No","No","No"
"geanorvegica.no","geanorvegica.no","http://geanorvegica.no","","Gea Norvegica Geopark Iks","Telemark","Yes","dotgov","No","No","No","Yes","No","No","No","No","No"
"geithold.no","geithold.no","http://www.geithold.no","","Troms Fylkeskommune Utdanningsetaten","Troms","Yes","dotgov","No","No","No","","","","","","No"
"gender.no","gender.no","http://gender.no","","Norges Forskningsråd","","No","dotgov","No","No","No","","","","","","No"
"geneannotation.no","geneannotation.no","http://geneannotation.no","","Universitetet I Bergen","","No","dotgov","No","No","No","","","","","","No"
"generaladvokaten.no","generaladvokaten.no","http://generaladvokaten.no","","Generaladvokatembetet","","No","dotgov","No","No","No","","","","","","No"
"geniusloci.no","geniusloci.no","http://geniusloci.no","","Søgne Kommune","Vest-Agder","No","dotgov","No","No","No","","","","","","No"
"geodynamics.no","geodynamics.no","http://geodynamics.no","","Norges Geologiske Undersøkelse","","No","dotgov","No","No","No","","","","","","No"
"geogebra.no","geogebra.no","http://geogebra.no","","Norges Teknisk-Naturvitenskapelige Universitet Ntnu","","Yes","dotgov","No","No","No","","","","","","No"
"geoparken.no","geoparken.no","http://geoparken.no","","Gea Norvegica Geopark Iks","Telemark","No","dotgov","No","No","No","","","","","","No"
"geoparknord.no","geoparknord.no","http://geoparknord.no","","Narvik Kommune","Nordland","Yes","dotgov","No","No","No","","","","","","No"
"georgfjellberg.no","georgfjellberg.no","http://georgfjellberg.no","","Suldal Kommune","Rogaland","No","dotgov","No","No","No","","","","","","No"
"geotrondheim.no","geotrondheim.no","http://geotrondheim.no","","Trondheim Kommune Kultur og Næring","Sør-Trøndelag","No","dotgov","No","No","No","","","","","","No"
"getsetready.no","getsetready.no","http://getsetready.no","","Norges Idrettshøgskole","","No","dotgov","No","No","No","","","","","","No"
"gfetw.no","gfetw.no","http://gfetw.no","","Fiskeridirektoratet","","No","dotgov","No","No","No","","","","","","No"
"gff.no","gff.no","http://www.gff.no","","Garantikassen For Fiskere","","Yes","dotgov","No","No","No","","","","","","No"
"gfm.no","gfm.no","http://gfm.no","","Songdalen Kirkelige Fellesråd","Vest-Agder","Yes","dotgov","No","No","No","Yes","No","No","No","No","No"
"ghmt.no","ghmt.no","https://ghmt.no","","Gjøvikregionen Helse- og Miljøtilsyn Iks","Oppland","No","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"gib.no","gib.no","http://gib.no","","Kongsvinger Kommune","Hedmark","No","dotgov","No","No","No","","","","","","No"
"gielemnastedh.no","gielemnastedh.no","https://gielemnastedh.no","","Snåsa Kommune","Nord-Trøndelag","No","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"gielese.no","gielese.no","http://gielese.no","","Universitetet I Tromsø - Norges Arktiske Universitet","","No","dotgov","No","No","No","","","","","","No"
"giella.no","giella.no","http://giella.no","","Samediggi / Sametinget","","No","dotgov","No","No","No","","","","","","No"
"giellagoahtie.no","giellagoahtie.no","http://www.giellagoahtie.no","","Lavangen Kommune Loabága Suohkan","Troms","Yes","dotgov","No","No","No","","","","","","No"
"giftinfo.no","giftinfo.no","http://giftinfo.no","","Helsedirektoratet","","Yes","dotgov","No","No","No","","","","","","No"
"giftinformasjonssentralen.no","giftinformasjonssentralen.no","http://giftinformasjonssentralen.no","","Helsedirektoratet","","Yes","dotgov","No","No","No","","","","","","No"
"gildehallen-borre.no","gildehallen-borre.no","http://gildehallen-borre.no","","Vestfoldmuseene Iks","Vestfold","No","dotgov","No","No","No","","","","","","No"
"gildehallene.no","gildehallene.no","http://gildehallene.no","","Vestfoldmuseene Iks","Vestfold","No","dotgov","No","No","No","","","","","","No"
"gildeskal.kommune.no","gildeskal.kommune.no","https://www.gildeskal.kommune.no","","","","No","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"gimletun.no","gimletun.no","http://gimletun.no","","Oddernes Sokn","Vest-Agder","No","dotgov","No","No","No","","","","","","No"
"gimsoykirke.no","gimsoykirke.no","http://gimsoykirke.no","","Gimsøy og Nenset Sokn","Telemark","No","dotgov","No","No","No","","","","","","No"
