"Domain","Base Domain","URL","Branch","Agency","State","Redirect","Sources","Compliant with M-15-13 and BOD 18-01","Enforces HTTPS","Strict Transport Security (HSTS)","Free of RC4/3DES and SSLv2/SSLv3","3DES","RC4","SSLv2","SSLv3","Preloaded"
"treogtekstil.no","treogtekstil.no","http://treogtekstil.no","","Lindesnes Kommune","Vest-Agder","No","dotgov","No","No","No","","","","","","No"
"trikkehallen.no","trikkehallen.no","http://www.trikkehallen.no","","Oslo Kommune Bydel 8 Nordre Aker","Oslo","No","dotgov","No","No","No","","","","","","No"
"trippestadliabarnehage.no","trippestadliabarnehage.no","http://trippestadliabarnehage.no","","Askim Kommune","Østfold","Yes","dotgov","No","No","No","","","","","","No"
"trivselshagen.no","trivselshagen.no","http://www.trivselshagen.no","","Gloppen Kommune","Sogn og Fjordane","No","dotgov","No","No","No","","","","","","No"
"trivselsvenn.no","trivselsvenn.no","http://trivselsvenn.no","","Kristiansund Kommune","Møre og Romsdal","Yes","dotgov","No","No","No","","","","","","No"
"triztanvindtorn.no","triztanvindtorn.no","http://triztanvindtorn.no","","Drammen Kommune","Buskerud","No","dotgov","No","No","No","","","","","","No"
"tro-hjemme.no","tro-hjemme.no","http://tro-hjemme.no","","Bogafjell Sokn","Rogaland","No","dotgov","No","No","No","","","","","","No"
"trofors.no","trofors.no","http://trofors.no","","Grane Kommune","Nordland","Yes","dotgov","No","No","No","","","","","","No"
"trogstad.kommune.no","trogstad.kommune.no","http://www.trogstad.kommune.no","","","","No","dotgov","No","No","No","","","","","","No"
"trollfjellgeopark.no","trollfjellgeopark.no","http://trollfjellgeopark.no","","Leka Kommune","Nord-Trøndelag","No","dotgov","No","No","No","","","","","","No"
"trollheimslab.no","trollheimslab.no","http://www.trollheimslab.no","","Surnadal Kommune","Møre og Romsdal","No","dotgov","No","No","No","","","","","","No"
"trolll.no","trolll.no","http://www.trolll.no","","Steinkjer Kirkelige Fellesråd","Nord-Trøndelag","No","dotgov","No","No","No","","","","","","No"
"trollvikskole.no","trollvikskole.no","http://trollvikskole.no","","Kåfjord Kommune Gaivuona Suohkan","Troms","No","dotgov","No","No","No","","","","","","No"
"tromborgskole.no","tromborgskole.no","http://www.tromborgskole.no","","Eidsberg Kommune","Østfold","No","dotgov","No","No","No","","","","","","No"
"troms-f.kommune.no","troms-f.kommune.no","http://troms-f.kommune.no","","","","No","dotgov","No","No","No","","","","","","No"
"troms.vgs.no","troms.vgs.no","http://troms.vgs.no","","Troms Fylkeskommune Utdanningsetaten","Troms","No","dotgov","No","No","No","","","","","","No"
"tromsatlas.no","tromsatlas.no","https://tromsatlas.no","","Troms Fylkeskommune","Troms","No","dotgov","No","Yes","No","No","Yes","No","No","No","No"
"tromsbibliotekene.no","tromsbibliotekene.no","http://tromsbibliotekene.no","","Troms Fylkeskommune Kulturetaten","Troms","No","dotgov","No","No","No","","","","","","No"
"tromsdalenkirke.no","tromsdalenkirke.no","http://tromsdalenkirke.no","","Tromsøysund Sokn","Troms","Yes","dotgov","No","No","No","","","","","","No"
"tromsfylke.no","tromsfylke.no","http://tromsfylke.no","","Troms Fylkeskommune","Troms","No","dotgov","No","No","No","No","Yes","No","No","No","No"
"tromskaia.no","tromskaia.no","http://tromskaia.no","","Sørreisa Kommune","Troms","Yes","dotgov","No","No","No","Yes","No","No","No","No","No"
"tromskortet.no","tromskortet.no","https://www.tromskortet.no","","Troms Fylkeskommune","Troms","No","dotgov","No","Yes","No","No","Yes","No","No","No","No"
"tromso-vann.no","tromso-vann.no","http://tromso-vann.no","","Tromsø Kommune","Troms","No","dotgov","No","No","No","","","","","","No"
"tromso.kommune.no","tromso.kommune.no","http://www.tromso.kommune.no","","","","No","dotgov","No","No","No","Yes","No","No","No","No","No"
"tromso2014.no","tromso2014.no","http://tromso2014.no","","Tromsø Kommune","Troms","Yes","dotgov","No","No","No","","","","","","No"
"tromsokino.no","tromsokino.no","http://tromsokino.no","","Aurora Kino Iks","Troms","No","dotgov","No","No","No","","","","","","No"
"tromsoskolen.no","tromsoskolen.no","http://tromsoskolen.no","","Tromsø Kommune","Troms","No","dotgov","No","No","No","","","","","","No"
"tromsosykkelfestival.no","tromsosykkelfestival.no","http://tromsosykkelfestival.no","","Tromsø Kommune","Troms","No","dotgov","No","No","No","No","Yes","No","No","No","No"
"tromsovann.no","tromsovann.no","http://tromsovann.no","","Tromsø Kommune","Troms","No","dotgov","No","No","No","","","","","","No"
"trondbib.no","trondbib.no","http://www.trondbib.no","","Trondheim Kommune Kultur og Næring","Sør-Trøndelag","No","dotgov","No","No","No","","","","","","No"
"trondbro.no","trondbro.no","http://trondbro.no","","Oslo Kommune Eiendoms- og Byfornyelsesetaten","Oslo","No","dotgov","No","No","No","","","","","","No"
"trondelagsregionen.no","trondelagsregionen.no","http://trondelagsregionen.no","","Sør-Trøndelag Fylkeskommune Fylkesrådmannen","Sør-Trøndelag","No","dotgov","No","No","No","","","","","","No"
"trondelagsutredningen.no","trondelagsutredningen.no","https://trondelagsutredningen.no","","Nord-Trøndelag Fylkeskommune","Nord-Trøndelag","No","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"trondenes.no","trondenes.no","http://trondenes.no","","Harstad Kirkelige Fellesråd","Troms","No","dotgov","No","No","No","","","","","","No"
"trondenesdagene.no","trondenesdagene.no","http://trondenesdagene.no","","Harstad Kirkelige Fellesråd","Troms","No","dotgov","No","No","No","","","","","","No"
"tronderhallen.no","tronderhallen.no","https://www.tronderhallen.no","","Levanger Kommune","Nord-Trøndelag","No","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"tronderit.no","tronderit.no","http://tronderit.no","","Sør-Trøndelag Fylkeskommune Fylkesrådmannen","Sør-Trøndelag","No","dotgov","No","No","No","","","","","","No"
"trondheim-litteraturfest.no","trondheim-litteraturfest.no","http://www.trondheim-litteraturfest.no","","Trondheim Kommune","Sør-Trøndelag","No","dotgov","No","No","No","","","","","","No"
"trondheim.kommune.no","trondheim.kommune.no","https://trondheim.kommune.no","","","","No","dotgov","Yes","Yes","Yes","","","","","","No"
"trondheim2030.no","trondheim2030.no","http://trondheim2030.no","","Trondheim Kommune Kultur og Næring","Sør-Trøndelag","No","dotgov","No","No","No","","","","","","No"
"trondheimdialogsenter.no","trondheimdialogsenter.no","http://trondheimdialogsenter.no","","Trondheim Kommune Kultur og Næring","Sør-Trøndelag","No","dotgov","No","No","No","","","","","","No"
"trondheimkommune.no","trondheimkommune.no","http://trondheimkommune.no","","Trondheim Kommune","Sør-Trøndelag","Yes","dotgov","No","No","No","","","","","","No"
"trondheimkulturskole.no","trondheimkulturskole.no","http://trondheimkulturskole.no","","Trondheim Kommune Kultur og Næring","Sør-Trøndelag","No","dotgov","No","No","No","","","","","","No"
"trondheimlitteraturfest.no","trondheimlitteraturfest.no","http://trondheimlitteraturfest.no","","Trondheim Kommune","Sør-Trøndelag","No","dotgov","No","No","No","","","","","","No"
"trondheimsappen.no","trondheimsappen.no","http://trondheimsappen.no","","Trondheim Kommune Kultur og Næring","Sør-Trøndelag","No","dotgov","No","No","No","","","","","","No"
"trondheimsbilder.no","trondheimsbilder.no","http://trondheimsbilder.no","","Trondheim Kommune Kultur og Næring","Sør-Trøndelag","No","dotgov","No","No","No","","","","","","No"
"trondheimshistorie.no","trondheimshistorie.no","http://www.trondheimshistorie.no","","Trøndelag Folkemuseum Stiftelse","Sør-Trøndelag","No","dotgov","No","No","No","","","","","","No"
"trondheimsregionen.no","trondheimsregionen.no","https://trondheimsregionen.no","","Trondheim Kommune Oppvekst og Utdanning","Sør-Trøndelag","No","dotgov","No","Yes","No","","","","","","No"
"trondheimstegningen.no","trondheimstegningen.no","http://trondheimstegningen.no","","Trondheim Kommune Kultur og Næring","Sør-Trøndelag","No","dotgov","No","No","No","","","","","","No"
"tru.no","tru.no","http://tru.no","","Ålesund Kirkelige Fellesråd","Møre og Romsdal","No","dotgov","No","No","No","","","","","","No"
"trustprosjektet.no","trustprosjektet.no","http://www.trustprosjektet.no","","Lillehammer Kommune","Oppland","Yes","dotgov","No","No","No","","","","","","No"
"tryggferie.no","tryggferie.no","http://tryggferie.no","","Numedalsutvikling Iks","Buskerud","No","dotgov","No","No","No","","","","","","No"
"trygghetsnett.no","trygghetsnett.no","http://www.trygghetsnett.no","","Re Kommune","Vestfold","No","dotgov","No","No","No","","","","","","No"
"trygtheim.no","trygtheim.no","http://trygtheim.no","","Møre og Romsdal Fylkeskommune","Møre og Romsdal","Yes","dotgov","No","No","No","","","","","","No"
"trysil.folkebibl.no","trysil.folkebibl.no","http://www.trysil.folkebibl.no","","Trysil Kommune","Hedmark","Yes","dotgov","No","No","No","","","","","","No"
"trysil.kommune.no","trysil.kommune.no","http://www.trysil.kommune.no","","","","No","dotgov","No","No","No","","","","","","No"
"tsralesund.no","tsralesund.no","http://tsralesund.no","","Ålesund Kommune","Møre og Romsdal","No","dotgov","No","No","No","","","","","","No"
"tt-bestilling.no","tt-bestilling.no","http://tt-bestilling.no","","Oslo Kommune Velferdsetaten","Oslo","Yes","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"tt-bestilling.oslo.no","tt-bestilling.oslo.no","http://tt-bestilling.oslo.no","","Oslo Kommune Velferdsetaten","Oslo","Yes","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"ttbestilling.no","ttbestilling.no","http://ttbestilling.no","","Oslo Kommune Velferdsetaten","Oslo","Yes","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"tufsingdal.no","tufsingdal.no","http://www.tufsingdal.no","","Os Kommune","Hedmark","No","dotgov","No","No","No","","","","","","No"
"tufsingdalen.no","tufsingdalen.no","http://www.tufsingdalen.no","","Os Kommune","Hedmark","No","dotgov","No","No","No","","","","","","No"
"tunetavlastning.no","tunetavlastning.no","http://tunetavlastning.no","","Kristiansund Kommune","Møre og Romsdal","No","dotgov","No","No","No","","","","","","No"
"tunkatten.no","tunkatten.no","https://tunkatten.no","","Nynorsk Kultursentrum","Møre og Romsdal","No","dotgov","No","Yes","No","No","Yes","No","No","No","No"
"turinord.no","turinord.no","http://turinord.no","","Ishavskysten Friluftsråd","Troms","Yes","dotgov","No","No","No","","","","","","No"
"turistalesund.no","turistalesund.no","http://turistalesund.no","","Ålesundregionens Havnevesen","Møre og Romsdal","No","dotgov","No","No","No","","","","","","No"
"turkartakershus.no","turkartakershus.no","http://www.turkartakershus.no","","Skedsmo Kommune","Akershus","Yes","dotgov","No","No","No","","","","","","No"
"turkarthelgeland.no","turkarthelgeland.no","http://www.turkarthelgeland.no","","Grane Kommune","Nordland","No","dotgov","No","No","No","","","","","","No"
"tusk.no","tusk.no","http://tusk.no","","Trøgstad Kommune","Østfold","Yes","dotgov","No","No","No","","","","","","No"
"tvedestrand.kommune.no","tvedestrand.kommune.no","http://www.tvedestrand.kommune.no","","","","No","dotgov","No","No","No","","","","","","No"
"tvedestrandbarnehagene.no","tvedestrandbarnehagene.no","http://tvedestrandbarnehagene.no","","Tvedestrand Kommune","Aust-Agder","No","dotgov","No","No","No","","","","","","No"
"tveidenaeringspark.no","tveidenaeringspark.no","http://tveidenaeringspark.no","","Birkenes Kommune","Aust-Agder","No","dotgov","No","No","No","","","","","","No"
"tveitkirke.no","tveitkirke.no","http://tveitkirke.no","","Askøy Kirkelige Fellesråd","Hordaland","Yes","dotgov","No","No","No","","","","","","No"
"tveitmenighet.no","tveitmenighet.no","http://tveitmenighet.no","","Kristiansand Kirkelig Fellesråd","Vest-Agder","No","dotgov","No","No","No","","","","","","No"
"tvetenskole.no","tvetenskole.no","http://tvetenskole.no","","Porsgrunn Kommune","Telemark","Yes","dotgov","No","No","No","","","","","","No"
"tvetenungdomsskole.no","tvetenungdomsskole.no","http://tvetenungdomsskole.no","","Porsgrunn Kommune","Telemark","Yes","dotgov","No","No","No","","","","","","No"
"tydal.kommune.no","tydal.kommune.no","https://www.tydal.kommune.no","","","","No","dotgov","Yes","Yes","Yes","Yes","No","No","No","No","No"
"tynset.kommune.no","tynset.kommune.no","http://tynset.kommune.no","","","","No","dotgov","No","No","No","","","","","","No"
"tynsetbarneskole.no","tynsetbarneskole.no","http://tynsetbarneskole.no","","Tynset Kommune","Hedmark","No","dotgov","No","No","No","","","","","","No"
"tynsetkirke.no","tynsetkirke.no","http://www.tynsetkirke.no","","Tynset Kirkelige Fellesråd","Hedmark","Yes","dotgov","No","No","No","","","","","","No"
"tynsetkommune.no","tynsetkommune.no","http://tynsetkommune.no","","Tynset Kommune","Hedmark","Yes","dotgov","No","No","No","","","","","","No"
"tysfjord.kommune.no","tysfjord.kommune.no","https://www.tysfjord.kommune.no","","","","No","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"tysnes.kommune.no","tysnes.kommune.no","http://www.tysnes.kommune.no","","","","No","dotgov","No","No","No","","","","","","No"
"tysneslegekontor.no","tysneslegekontor.no","http://tysneslegekontor.no","","Tysnes Kommune","Hordaland","Yes","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"tysnesoppvekst.no","tysnesoppvekst.no","http://tysnesoppvekst.no","","Tysnes Kommune","Hordaland","No","dotgov","No","No","No","","","","","","No"
"tyssedal.no","tyssedal.no","http://tyssedal.no","","Norsk Vasskraft- og Industristadmuseum","Hordaland","Yes","dotgov","No","No","No","Yes","No","No","No","No","No"
"tysvaerkirken.no","tysvaerkirken.no","http://tysvaerkirken.no","","Tysvær Kyrkjelege Fellesråd","Rogaland","No","dotgov","No","No","No","","","","","","No"
"tysver.kommune.no","tysver.kommune.no","http://www.tysver.kommune.no","","","","No","dotgov","No","No","No","Yes","No","No","No","No","No"
"tysverkirken.no","tysverkirken.no","http://tysverkirken.no","","Tysvær Kyrkjelege Fellesråd","Rogaland","Yes","dotgov","No","No","No","","","","","","No"
"tysverkyrkja.no","tysverkyrkja.no","http://tysverkyrkja.no","","Tysvær Kyrkjelege Fellesråd","Rogaland","No","dotgov","No","No","No","","","","","","No"
"u-hb.no","u-hb.no","http://u-hb.no","","Stiftelsen Akershusmuseet - Kulturhistorisk Kompetansesenter og Museer.","Akershus","No","dotgov","No","No","No","","","","","","No"
"u1880.no","u1880.no","http://www.u1880.no","","Bergen Kommune","Hordaland","No","dotgov","No","No","No","","","","","","No"
"ubf.no","ubf.no","http://ubf.no","","Undervisningsbygg Oslo Kf","Oslo","Yes","dotgov","No","No","No","","","","","","No"
"ubmailand.no","ubmailand.no","http://www.ubmailand.no","","Akershus Fylkeskommune","Oslo","No","dotgov","No","No","No","","","","","","No"
"ude.oslo.no","ude.oslo.no","http://www.ude.oslo.no","","Oslo Kommune Utdanningsetaten","Oslo","No","dotgov","No","No","No","","","","","","No"
"udlandkirka.no","udlandkirka.no","http://udlandkirka.no","","Lørenskog Kirkelige Fellesråd","Akershus","Yes","dotgov","No","No","No","","","","","","No"
"ufest.no","ufest.no","http://ufest.no","","Østfold Fylkeskommune","Østfold","Yes","dotgov","No","No","No","Yes","No","No","No","No","No"
"ufestival.no","ufestival.no","http://ufestival.no","","Østfold Fylkeskommune","Østfold","Yes","dotgov","No","No","No","","","","","","No"
"ufonett.no","ufonett.no","http://ufonett.no","","Lillehammer Kommune","Oppland","No","dotgov","No","No","No","","","","","","No"
"uft.no","uft.no","http://uft.no","","Oppland Fylkeskommune","Oppland","Yes","dotgov","No","No","No","","","","","","No"
"ugleposten.no","ugleposten.no","http://ugleposten.no","","Elverum Kommune","Hedmark","No","dotgov","No","No","No","","","","","","No"
"uka47.no","uka47.no","http://uka47.no","","Aust-Agder Fylkeskommune","Aust-Agder","Yes","dotgov","No","No","No","","","","","","No"
"uke46.no","uke46.no","http://uke46.no","","Vekst I Grenland Iks","Telemark","Yes","dotgov","No","No","No","","","","","","No"
"uke47.no","uke47.no","http://uke47.no","","Vekst I Grenland Iks","Telemark","Yes","dotgov","No","No","No","","","","","","No"
"ukh-marker.no","ukh-marker.no","http://www.ukh-marker.no","","Marker Kommune","Østfold","No","dotgov","No","No","No","","","","","","No"
"ukm-dns.no","ukm-dns.no","http://ukm-dns.no","","Ungdommens Kulturmønstring Norge Sør-Trøndelag Fkf","Sør-Trøndelag","No","dotgov","No","No","No","","","","","","No"
"ukm-festivalen.no","ukm-festivalen.no","http://ukm-festivalen.no","","Ungdommens Kulturmønstring Norge Sør-Trøndelag Fkf","Sør-Trøndelag","Yes","dotgov","No","No","No","Yes","No","No","No","No","No"
"ukm-norge.no","ukm-norge.no","http://ukm-norge.no","","Ungdommens Kulturmønstring Norge Sør-Trøndelag Fkf","Sør-Trøndelag","No","dotgov","No","No","No","","","","","","No"
"ukm.no","ukm.no","https://ukm.no","","Ungdommens Kulturmønstring Norge Sør-Trøndelag Fkf","Sør-Trøndelag","No","dotgov","No","Yes","No","No","Yes","No","No","No","No"
"ukmarctic.no","ukmarctic.no","http://www.ukmarctic.no","","Lenvik Kommune","Troms","No","dotgov","No","No","No","Yes","No","No","No","No","No"
"ukmmedia.no","ukmmedia.no","http://ukmmedia.no","","Ungdommens Kulturmønstring Norge Sør-Trøndelag Fkf","Sør-Trøndelag","Yes","dotgov","No","No","No","Yes","No","No","No","No","No"
"ukuf.no","ukuf.no","http://ukuf.no","","Undheim Sokn","Rogaland","No","dotgov","No","No","No","","","","","","No"
"ulefoss-samfunnshus.no","ulefoss-samfunnshus.no","http://ulefoss-samfunnshus.no","","Nome Kommune","Telemark","No","dotgov","No","No","No","","","","","","No"
"ulefossoglundelegesenter.no","ulefossoglundelegesenter.no","http://ulefossoglundelegesenter.no","","Nome Kommune","Telemark","Yes","dotgov","No","No","No","","","","","","No"
"ullenapp.no","ullenapp.no","http://ullenapp.no","","Ullensvang Herad","Hordaland","No","dotgov","No","No","No","","","","","","No"
"ullensaker-utekontakten.no","ullensaker-utekontakten.no","http://ullensaker-utekontakten.no","","Ullensaker Kommune","Akershus","No","dotgov","No","No","No","","","","","","No"
"ullensaker.kommune.no","ullensaker.kommune.no","https://www.ullensaker.kommune.no","","","","No","dotgov","No","Yes","No","No","Yes","No","No","No","No"
"ullensakerkino.no","ullensakerkino.no","http://www.ullensakerkino.no","","Ullensaker Kommune","Akershus","No","dotgov","No","No","No","","","","","","No"
"ullensakerkulturhus.no","ullensakerkulturhus.no","http://www.ullensakerkulturhus.no","","Ullensaker Kommune","Akershus","No","dotgov","No","No","No","","","","","","No"
"ullensakerkulturskole.no","ullensakerkulturskole.no","http://ullensakerkulturskole.no","","Ullensaker Kommune","Akershus","Yes","dotgov","No","No","No","Yes","No","No","No","No","No"
"ullensakermuseum.no","ullensakermuseum.no","http://ullensakermuseum.no","","Stiftelsen Akershusmuseet - Kulturhistorisk Kompetansesenter og Museer.","Akershus","Yes","dotgov","No","No","No","","","","","","No"
"ullensakerskolen.no","ullensakerskolen.no","http://ullensakerskolen.no","","Ullensaker Kommune","Akershus","No","dotgov","No","No","No","","","","","","No"
"ullensvang-frivilligsentral.no","ullensvang-frivilligsentral.no","http://www.ullensvang-frivilligsentral.no","","Ullensvang Herad","Hordaland","No","dotgov","No","No","No","","","","","","No"
"ullensvang.kommune.no","ullensvang.kommune.no","http://ullensvang.kommune.no","","","","No","dotgov","No","No","No","","","","","","No"
"ulleraalkirke.no","ulleraalkirke.no","http://ulleraalkirke.no","","Ullerål Sokn","Buskerud","No","dotgov","No","No","No","","","","","","No"
"ullernkirke.no","ullernkirke.no","http://ullernkirke.no","","Ullern Sokn","Oslo","No","dotgov","No","No","No","","","","","","No"
